Order,SKU,Member,Delivery Date,Name
8353451,15668378,SSNOWZE,06/12/13,Other Vegetables
8268678,15669829,SSWNEHR,01/01/14,Raw Rice
8135835,15669780,SSZEWOW,02/03/14,Sugar
8132311,7569799,SSRLWLN,28/02/14,Namkeen
8090614,15668416,SWOERWC,07/04/14,Banana
8108636,15670267,SWHZZEO,18/03/14,Toor Dal
8215172,15668471,SWNLHOO,08/02/14,Beans
8335367,15668520,SSNNWWW,28/11/13,Bread
8137302,15669775,SSRRZSO,02/03/14,Sooji & Rava
8173709,15669783,SSCRHLH,19/02/14,Sooji & Rava
7656814,15668478,SWNSONN,16/04/13,Banana
8138170,7561510,SWEWHLO,04/03/14,Namkeen
8288966,15668378,SSSRWWN,11/01/14,Other Vegetables
8198030,21408942,SSSCCOE,01/02/14,Other Rice Products
7798184,7569805,SWOSLLW,02/12/12,Namkeen
7387995,15668688,SSRSNWR,01/10/13,Root Vegetables
7412276,15669818,SWCOSLL,07/09/13,Whole Spices
7551396,15669878,SWNNNER,24/06/13,Toor Dal
8101071,15668460,SSEHLRW,15/03/14,Gourd & Cucumber
8247472,15668473,SSRRCCE,24/01/14,Beans
8083432,15670267,SSLLLZC,04/04/14,Toor Dal
8210933,15668478,SSWCZOC,06/02/14,Banana
7431323,15668465,SWOECRH,20/09/13,Root Vegetables
8126177,7574197,SWLZLWS,26/03/14,Vermicelli
7862618,15668459,SWNNNES,02/07/12,Gourd & Cucumber
7730836,7571385,SWNNOWW,18/02/13,"Glucose, Marie & Milk Biscuits"
8070710,7569799,SSCLCSW,30/03/14,Namkeen
8322799,15669812,SWOCNCN,25/12/13,Jaggery
7817216,15668457,SWNHNRN,03/09/12,Brinjals
8084987,15669864,SSNOWOC,05/04/14,Other Dals
7753069,15670158,SWLEOSS,31/12/12,Organic F&V
8269205,7613346,SSNOOZL,02/01/14,Honey
7686733,15669992,SWOOLHC,12/03/13,Other Dals
7733315,15668449,SWOCEOC,03/12/12,Exotic Vegetables
7603462,15668685,SWLERHS,28/04/13,Beans
8152823,21409125,SWEONLR,09/03/14,Sugar Cubes
8348887,7572251,SWNLNRZ,04/12/13,Cooking Paste
7587534,15669832,SWNERHS,03/06/13,Sugar
8250106,15668375,SSWHRZZ,25/01/14,Root Vegetables
8212584,15669970,SWEHLLO,08/02/14,Cashews
8166326,7653522,SSLRHNL,15/02/14,Namkeen
8273657,15669815,SWNRZEW,03/01/14,Jaggery
8141498,15669814,SWLRHRL,04/03/14,Jaggery
7503858,15668381,SWLRZNL,14/08/13,Other Vegetables
8205178,15669874,SSWEZCZ,04/02/14,Avalakki / Poha
8268678,29247229,SSWNEHR,01/01/14,Whole Spices
8106290,15668449,SWLCEZW,17/03/14,Exotic Vegetables
8265546,7578337,SWNCLZZ,30/12/13,Other Sauces
7618684,7637309,SWOCCHL,10/05/13,Mosquito Repellent
8338252,7587649,SSZSNZN,29/11/13,Organic Rice & Rice Products
8078249,15669884,SWNHHOE,02/04/14,Whole Spices
8269393,15669972,SSSCNRE,02/01/14,Cashews
8183211,15668460,SSCNLEC,23/02/14,Gourd & Cucumber
7617765,34986123,SWRCWSC,09/05/13,Whole Spices
8209386,15670269,SSCRSZS,05/02/14,Other Dals
8104047,15668473,SWOZECO,16/03/14,Beans
7602429,15668594,SWELNZO,27/04/13,Exotic Vegetables
8269031,15670207,SWRLHOS,02/01/14,Organic F&V
7783137,15668468,SWOERZO,05/11/12,Beans
8136393,15669859,SSWWNCH,02/03/14,Toor Dal
8076187,15669835,SSRHNHL,01/04/14,Raw Rice
8280275,15669872,SSNOEEZ,07/01/14,Avalakki / Poha
7450162,15668416,SWOZZCZ,22/08/13,Banana
8122275,15669763,SSSCOCW,24/03/14,Other Dals
7605272,7569799,SWOZLCN,29/04/13,Namkeen
8172842,15669876,SWLERES,18/02/14,Toor Dal
7748353,7621702,SWNROCL,22/12/12,"Glucose, Marie & Milk Biscuits"
8138408,15669818,SWNZHSH,03/03/14,Whole Spices
7387995,15669872,SSRSNWR,01/10/13,Avalakki / Poha
7489019,15669981,SWESSEO,06/08/13,Raisins
7387521,15669825,SSSRREW,01/10/13,Boiled Rice
8091771,15669885,SSCRENS,07/04/14,Moong Dal
8179947,15668377,SWOCELW,21/02/14,Root Vegetables
8088038,15669856,SWLNZNC,06/04/14,Sugar
8087471,15668468,SSCRESN,06/04/14,Beans
7414189,7630963,SSSWOZW,09/09/13,Tomato Ketchup
8087471,15669885,SSCRESN,06/04/14,Moong Dal
8112726,15669771,SWREHOR,20/03/14,Maida
8115812,15669772,SSCZOHR,21/03/14,Other Dals
7366964,15669828,SWELEWW,29/10/13,Boiled Rice
7728660,15668468,SWOZOSC,16/02/13,Beans
8206519,15670267,SWORZLW,05/02/14,Toor Dal
7821280,15669778,SWLLZCE,09/09/12,Other Dals
8330753,34986123,SWLLWOS,25/11/13,Whole Spices
8182845,15670260,SWHOOOO,23/02/14,Organic F&V
8276533,15669876,SWHELSW,05/01/14,Toor Dal
8127819,7623116,SWECRER,27/02/14,Liquid Soaps & Bars
7708176,15668378,SWRNCEH,22/01/13,Other Vegetables
7384012,15668451,SWHRSRR,29/09/13,Brinjals
7399616,15670248,SSLWESH,08/10/13,Organic F&V
8146703,15669760,SSOHWLN,06/03/14,Whole Spices
7633637,15668451,SWERHHR,20/05/13,Brinjals
7406752,15668379,SSSHZHS,05/09/13,Other Vegetables
7788465,7630963,SWNNWZZ,16/11/12,Tomato Ketchup
8081573,15668465,SWORNSW,04/04/14,Root Vegetables
7501860,15670241,SWNNZHH,13/08/13,Organic F&V
7387995,7684032,SSRSNWR,01/10/13,Phenyles & Acids
7795816,15668685,SWOOEZE,28/11/12,Beans
8344961,15669799,SSRZOES,03/12/13,Raisins
7565166,15668460,SWLWHWC,02/07/13,Gourd & Cucumber
7384012,15669823,SWHRSRR,29/09/13,Whole Spices
7585530,15668378,SWOSCLE,02/06/13,Other Vegetables
8063588,15669910,SWENCHZ,27/03/14,Brinjals
7779672,15669869,SWLNLSH,01/11/12,Moong Dal
8152370,7572252,SSONRWS,09/03/14,Cooking Paste
8219465,15668478,SSNSCNE,09/02/14,Banana
7825117,7570758,SWLHCLH,17/09/12,Toilet Cleaners
8072719,15668381,SWNZOLC,31/03/14,Other Vegetables
8336250,15669880,SSOCCZS,28/11/13,Sooji & Rava
7517755,15668468,SSZEWNZ,14/07/13,Beans
7605272,92387970,SWOZLCN,29/04/13,Namkeen
8141867,15669856,SSSLOHO,04/03/14,Sugar
8204185,15670267,SSRZHCC,04/02/14,Toor Dal
7825117,15669778,SWLHCLH,17/09/12,Other Dals
8109052,34987566,SWCLWHL,18/03/14,Whole Spices
8261883,15670267,SWENCOC,29/12/13,Toor Dal
7721190,15668458,SWOHCHL,09/02/13,Brinjals
8249884,15669786,SWLOHSW,25/01/14,Avalakki / Poha
8083432,15668451,SSLLLZC,04/04/14,Brinjals
7637305,15668379,SWLONHO,30/03/13,Other Vegetables
8106238,15669875,SSWOOZW,17/03/14,Toor Dal
8157592,15669773,SSZRWON,11/03/14,Urad Dal
8230241,15668458,SWCCZRH,15/01/14,Brinjals
7663653,15670267,SWNEOSH,22/04/13,Toor Dal
8100379,7572300,SSRRHLE,14/03/14,Namkeen
8061159,34992035,SWHRRNR,26/03/14,Bread
8078249,15669823,SWNHHOE,02/04/14,Whole Spices
8256932,15668477,SWORCOW,29/01/14,Exotic Vegetables
8081235,7623116,SSWRLOE,03/04/14,Liquid Soaps & Bars
8181093,15668377,SSRHSRW,22/02/14,Root Vegetables
7617765,92436884,SWRCWSC,09/05/13,"Glucose, Marie & Milk Biscuits"
8177589,15669870,SSOSHZS,20/02/14,Sooji & Rava
8083357,34986125,SSSHLNW,04/04/14,Whole Spices
8144965,7580034,SSCHNCE,06/03/14,Ice Creams & Desserts
7635812,15668381,SWCWSZR,27/03/13,Other Vegetables
7552098,15668451,SWLRCRW,24/06/13,Brinjals
8087495,21409124,SSCZRCZ,05/04/14,Sugar Cubes
7788465,15669790,SWNNWZZ,16/11/12,Other Rice Products
7476405,15669864,SWCRLZN,29/07/13,Other Dals
7809643,15669881,SWLHWZE,08/08/12,Sooji & Rava
8345860,15669885,SSLLRLL,03/12/13,Moong Dal
8253846,15669810,SWECOEO,27/01/14,Almonds
8108636,15668460,SWHZZEO,18/03/14,Gourd & Cucumber
7826605,15668462,SWNRWOH,24/09/12,Gourd & Cucumber
8113176,15668465,SSWSCEN,21/03/14,Root Vegetables
8209695,15668377,SWOESOR,06/02/14,Root Vegetables
7788465,15669856,SWNNWZZ,16/11/12,Sugar
8176873,7569801,SWHHREO,21/02/14,Namkeen
8182610,15669856,SSERNHC,22/02/14,Sugar
7754398,15668494,SWOEORS,31/12/12,Exotic Vegetables
7826605,15669778,SWNRWOH,24/09/12,Other Dals
8080311,7572430,SSZCWCC,03/04/14,Cooking Paste
7637305,15669864,SWLONHO,30/03/13,Other Dals
8192783,15669835,SSNZEHL,29/01/14,Raw Rice
8256932,15669856,SWORCOW,29/01/14,Sugar
7809643,15669778,SWLHWZE,08/08/12,Other Dals
7406145,15669760,SWLSWLN,04/09/13,Whole Spices
8081317,7753742,SWLZSNO,03/04/14,Health Drinks
8354716,15670253,SWEEZHL,08/12/13,Organic F&V
7717595,15669780,SWLZNHZ,03/02/13,Sugar
8352430,15669790,SWCEWOZ,06/12/13,Other Rice Products
7618134,15668460,SWLWNWH,08/05/13,Gourd & Cucumber
8314193,15669760,SSWECLS,21/12/13,Whole Spices
7387521,34986125,SSSRREW,01/10/13,Whole Spices
8075370,7593949,SWEWWZL,02/04/14,Cream Biscuits
8075344,7593949,SWOSZOL,01/04/14,Cream Biscuits
8088678,15669773,SWCLLSO,06/04/14,Urad Dal
8080319,15669870,SSNSECH,03/04/14,Sooji & Rava
8176714,15669878,SSWLSWS,20/02/14,Toor Dal
8220172,7580818,SSLOZSC,10/02/14,Sunflower Oils
8067510,15669877,SSZNRER,29/03/14,Whole Spices
8077366,15668378,SSCWORR,02/04/14,Other Vegetables
7431323,15668684,SWOECRH,20/09/13,Beans
7738863,15669812,SWOHOER,11/12/12,Jaggery
8081235,7586314,SSWRLOE,03/04/14,Snacky Nuts
8344961,7753732,SSRZOES,03/12/13,Health Drinks
8236542,34987566,SSZEWNH,18/01/14,Whole Spices
8064480,15669863,SSRCENS,28/03/14,Moong Dal
8075344,15668375,SWOSZOL,01/04/14,Root Vegetables
8158818,15668494,SWRLSWR,11/03/14,Exotic Vegetables
8071092,34986125,SSLNESH,30/03/14,Whole Spices
7387995,15668381,SSRSNWR,01/10/13,Other Vegetables
8250969,15668375,SWRHWEH,26/01/14,Root Vegetables
7452011,15668473,SWHSESE,24/08/13,Beans
8337624,15668381,SWREHHO,29/11/13,Other Vegetables
7764086,15669821,SWLEWSE,13/01/13,Whole Spices
7580491,15669859,SWOLOOS,29/05/13,Toor Dal
8344473,7579697,SWHCCEO,02/12/13,Cream Biscuits
7592127,7569801,SWEENCL,08/06/13,Namkeen
8192504,15669860,SWESLWC,29/01/14,Moong Dal
7412276,15668463,SWCOSLL,07/09/13,Gourd & Cucumber
8107580,92435740,SSZNNNN,17/03/14,Cooking Sauce
8256944,15669777,SSSZCHS,29/01/14,Urad Dal
7582160,15668685,SWLSEEZ,31/05/13,Beans
8166326,7572254,SSLRHNL,15/02/14,Cooking Sauce
7560723,15669885,SSWWRHW,30/06/13,Moong Dal
8277630,15668457,SWNHZNC,05/01/14,Brinjals
7344710,7580855,SWRHERW,15/10/13,Other Oils
7402891,15668469,SWOLLEN,10/10/13,Beans
8213861,15669803,SSZCRCO,07/02/14,Cashews
7531263,15668381,SWEEZCC,22/07/13,Other Vegetables
8273082,15670251,SSLOLSS,04/01/14,Organic F&V
8096811,15668375,SSLZLCS,13/03/14,Root Vegetables
8075477,15669998,SSZLCSE,01/04/14,Other Dals
8099163,15669869,SSRCCNE,14/03/14,Moong Dal
7526450,15668462,SWNLZNW,20/07/13,Gourd & Cucumber
7717595,15670161,SWLZNHZ,03/02/13,Organic F&V
8265546,7572254,SWNCLZZ,30/12/13,Cooking Sauce
7462903,15669797,SSSESRC,30/08/13,Raisins
8336250,34986125,SSOCCZS,28/11/13,Whole Spices
8089109,15669814,SSLNHHC,06/04/14,Jaggery
8087495,15669797,SSCZRCZ,05/04/14,Raisins
7587534,15668467,SWNERHS,03/06/13,Beans
7653432,7580334,SWNWCOL,13/04/13,Wafers
8106238,15669862,SSWOOZW,17/03/14,Other Dals
7675127,15669859,SWCLOCL,03/03/13,Toor Dal
8077366,7753782,SSCWORR,02/04/14,Health Drinks
8192783,15668462,SSNZEHL,29/01/14,Gourd & Cucumber
8075506,93073679,SSRZHHN,01/04/14,Namkeen
7348817,15668478,SSSELNE,17/10/13,Banana
8112726,15669764,SWREHOR,20/03/14,Besan
8084987,15669782,SSNOWOC,05/04/14,Raw Rice
7384012,7611899,SWHRSRR,29/09/13,Honey
8151550,15669798,SWECZOC,09/03/14,Raisins
8133653,15669856,SSERELN,01/03/14,Sugar
8083700,15669775,SWNSCOW,05/04/14,Sooji & Rava
8091771,7571385,SSCRENS,07/04/14,"Glucose, Marie & Milk Biscuits"
8105118,15669826,SWHCZNL,17/03/14,Raw Rice
7705323,15669763,SWNOCER,19/01/13,Other Dals
8162986,15669863,SSSWSNS,13/02/14,Moong Dal
8236542,34986118,SSZEWNH,18/01/14,Whole Spices
8069625,15669880,SSOHZHS,01/04/14,Sooji & Rava
7703098,7569801,SWRENHO,16/01/13,Namkeen
7533198,15669832,SSSZWHO,23/07/13,Sugar
8152500,29247044,SSZWRWL,09/03/14,Besan
8101071,7629391,SSEHLRW,15/03/14,"Glucose, Marie & Milk Biscuits"
7421133,15668460,SWEHORE,13/09/13,Gourd & Cucumber
8170027,15669817,SWERWCW,16/02/14,Whole Spices
8342762,15668480,SSWZRHL,02/12/13,Bread
7552991,15670157,SWOLZSC,24/06/13,Organic F&V
8099217,15668381,SSRLORR,14/03/14,Other Vegetables
8153361,15669817,SWHEEOS,09/03/14,Whole Spices
8113176,15669788,SSWSCEN,21/03/14,Raw Rice
8228490,15668455,SWOWELS,13/01/14,Brinjals
8075456,34986130,SWNRLEZ,01/04/14,Whole Spices
8075370,15669864,SWEWWZL,02/04/14,Other Dals
8199996,7587670,SWRHNSN,02/02/14,Organic Masalas & Spices
8097385,15668467,SSENHNN,13/03/14,Beans
8226177,21409181,SWHONHS,13/01/14,Brinjals
8145688,7572314,SSSHCLH,05/03/14,Namkeen
8061961,7587670,SSSCOOH,27/03/14,Organic Masalas & Spices
8081573,15668468,SWORNSW,04/04/14,Beans
8120360,15669856,SSHEECO,24/03/14,Sugar
7771136,7569805,SWOCNOC,14/10/12,Namkeen
8119882,15668478,SSSORWE,23/03/14,Banana
8083432,15669778,SSLLLZC,04/04/14,Other Dals
8206519,7580823,SWORZLW,05/02/14,Sunflower Oils
7448398,15668688,SWRNCSS,20/08/13,Root Vegetables
8096786,15669804,SSLLLRR,13/03/14,Cashews
8071554,15668377,SSCESNS,01/04/14,Root Vegetables
8096305,7689353,SSNEHZR,12/03/14,Ground Coffee
8065871,15668416,SSWCOLR,29/03/14,Banana
8108248,7587661,SSSELZZ,18/03/14,Organic Dals & Pulses
8085297,15669772,SSCSLWN,05/04/14,Other Dals
7387995,15668463,SSRSNWR,01/10/13,Gourd & Cucumber
7862826,93289487,SWLOELR,29/06/12,Phenyles & Acids
8355249,15668375,SSNENRR,08/12/13,Root Vegetables
7801245,15669866,SWLOCLW,16/07/12,Other Dals
8074454,15668377,SWOWSZW,01/04/14,Root Vegetables
8352430,15669789,SWCEWOZ,06/12/13,Boiled Rice
8279743,34987566,SWCCLHS,07/01/14,Whole Spices
8283998,15669880,SSLRELN,09/01/14,Sooji & Rava
8192768,15669869,SSNWCSH,29/01/14,Moong Dal
8153361,15669878,SWHEEOS,09/03/14,Toor Dal
8261883,7623116,SWENCOC,29/12/13,Liquid Soaps & Bars
7709440,15669790,SWOHCZL,24/01/13,Other Rice Products
7580491,92388173,SWOLOOS,29/05/13,Namkeen
8285456,34986122,SWLOLLS,10/01/14,Whole Spices
8125808,15669777,SWRHZOO,26/03/14,Urad Dal
8353022,15669861,SSZWROC,06/12/13,Raw Peanuts
7729749,15668460,SWEECSW,17/02/13,Gourd & Cucumber
7801245,15669878,SWLOCLW,16/07/12,Toor Dal
8107580,15669790,SSZNNNN,17/03/14,Other Rice Products
8314193,21408947,SSWECLS,21/12/13,Other Rice Products
8109885,15669824,SWCHLSS,18/03/14,Raw Rice
8074318,34987110,SSHCNOH,02/04/14,Curd
8356860,15670267,SWOSECL,01/11/13,Toor Dal
7765027,7579698,SWLEZRR,13/01/13,Cream Biscuits
7654205,15669773,SWRHNWW,13/04/13,Urad Dal
8284234,7543241,SWEOOOO,09/01/14,Organic Dals & Pulses
8204496,34986125,SSZHOEE,04/02/14,Whole Spices
7559542,15669861,SWHEWCO,29/06/13,Raw Peanuts
8170027,6884195,SWERWCW,16/02/14,Instant Noodles
8120360,15668455,SSHEECO,24/03/14,Brinjals
8273464,15669825,SWECCLC,04/01/14,Boiled Rice
8141158,15669859,SWOCCOL,04/03/14,Toor Dal
7436171,15668460,SSSSZSE,21/09/13,Gourd & Cucumber
7516989,15668474,SWRHHWL,13/07/13,Beans
8148898,21409004,SWOREWH,07/03/14,Other Dals
8226852,15669869,SWRCCCC,13/01/14,Moong Dal
8276533,15668375,SWHELSW,05/01/14,Root Vegetables
8308098,15668460,SWCECRN,17/12/13,Gourd & Cucumber
8064480,15668380,SSRCENS,28/03/14,Other Vegetables
7552098,15668457,SWLRCRW,24/06/13,Brinjals
8070710,15669863,SSCLCSW,30/03/14,Moong Dal
7682148,15669863,SWEEWEL,09/03/13,Moong Dal
7760313,15669863,SWNHHOR,08/01/13,Moong Dal
7757206,15668465,SWOCOOS,05/01/13,Root Vegetables
7531263,15668460,SWEEZCC,22/07/13,Gourd & Cucumber
7581908,15669864,SWCCRWW,31/05/13,Other Dals
7724198,15668379,SSZZZOE,12/02/13,Other Vegetables
7862826,15669856,SWLOELR,29/06/12,Sugar
8073815,15669806,SSSZCCN,31/03/14,Cashews
8170383,15670267,SSRRSOZ,17/02/14,Toor Dal
7830638,7753734,SWLSZWZ,02/10/12,Health Drinks
8080311,15669773,SSZCWCC,03/04/14,Urad Dal
7779672,92383200,SWLNLSH,01/11/12,Liquid Detergent
7421133,15670252,SWEHORE,13/09/13,Organic F&V
8356860,15669857,SWOSECL,01/11/13,Raw Peanuts
7435518,15669776,SSLSZZE,22/09/13,Other Dals
8213861,15669821,SSZCRCO,07/02/14,Whole Spices
8106451,7579698,SSCSENO,17/03/14,Cream Biscuits
7559166,15668451,SWOOOLL,29/06/13,Brinjals
8087495,15668416,SSCZRCZ,05/04/14,Banana
8269205,7718555,SSNOOZL,02/01/14,Other Oils
8132311,15668379,SSRLWLN,28/02/14,Other Vegetables
8154900,15669789,SSZSWHS,09/03/14,Boiled Rice
8289460,15668381,SSWHNCO,12/01/14,Other Vegetables
8158818,15669863,SWRLSWR,11/03/14,Moong Dal
8136393,7586314,SSWWNCH,02/03/14,Snacky Nuts
8237822,15669817,SSNZCOL,19/01/14,Whole Spices
8273464,15669886,SWECCLC,04/01/14,Sooji & Rava
8089421,7627858,SSZEZHN,06/04/14,Sunflower Oils
8269393,15669877,SSSCNRE,02/01/14,Whole Spices
8140923,15669782,SWNZHZN,04/03/14,Raw Rice
8127819,15669972,SWECRER,27/02/14,Cashews
7503858,15668594,SWLRZNL,14/08/13,Exotic Vegetables
7682148,15668462,SWEEWEL,09/03/13,Gourd & Cucumber
8070166,7574425,SSZWOZH,30/03/14,Liquid Soaps & Bars
8069966,15669865,SSCEHNS,30/03/14,Other Dals
8085270,15668465,SSLEZWR,05/04/14,Root Vegetables
8074454,7624788,SWOWSZW,01/04/14,Ghee
8336250,21408953,SSOCCZS,28/11/13,Whole Spices
7533198,15668458,SSSZWHO,23/07/13,Brinjals
7460826,15669778,SSWLWNZ,28/08/13,Other Dals
7406752,7541573,SSSHZHS,05/09/13,"Glucose, Marie & Milk Biscuits"
7450162,15668597,SWOZZCZ,22/08/13,Exotic Vegetables
7384012,15669777,SWHRSRR,29/09/13,Urad Dal
7760313,15670192,SWNHHOR,08/01/13,Organic F&V
8083357,15669864,SSSHLNW,04/04/14,Other Dals
8098117,15669887,SWNEWRZ,14/03/14,Maida
7653432,7570665,SWNWCOL,13/04/13,Toothpaste
7863862,7586073,SWNESWN,03/07/12,Instant Pastas
8074454,15670270,SWOWSZW,01/04/14,Other Dals
7826710,15668416,SWNWSCO,25/09/12,Banana
8177589,15669775,SSOSHZS,20/02/14,Sooji & Rava
7602550,15670260,SWOSEOE,28/04/13,Organic F&V
7764234,15668495,SWLOOSN,13/01/13,Exotic Vegetables
8276422,15668477,SWEZEOZ,05/01/14,Exotic Vegetables
7618134,15670251,SWLWNWH,08/05/13,Organic F&V
7825117,15669772,SWLHCLH,17/09/12,Other Dals
8269882,34992815,SWNHZNW,05/01/14,Cookies
8120853,15669983,SSLSNCH,23/03/14,Other Dry Fruits
8269483,15669988,SSNERHE,02/01/14,Other Dals
8070847,15669910,SWRNEHZ,30/03/14,Brinjals
8241466,15669835,SWCLCLW,21/01/14,Raw Rice
7440894,15668460,SSWZHRR,16/08/13,Gourd & Cucumber
8077922,15670267,SWNNRHE,02/04/14,Toor Dal
7707108,15668466,SWONWWS,22/01/13,Root Vegetables
8093760,15668375,SSESNZL,11/03/14,Root Vegetables
8273931,15668521,SSZSRHO,05/01/14,Bread
7764318,15668381,SWNCZWO,12/01/13,Other Vegetables
7481636,7629044,SWCRRLL,01/08/13,Veg & Fruit
8131723,15668478,SWNRNSO,01/03/14,Banana
8206519,15669782,SWORZLW,05/02/14,Raw Rice
8075370,15669885,SWEWWZL,02/04/14,Moong Dal
7533198,7569798,SSSZWHO,23/07/13,Namkeen
8282341,7624792,SSRORNN,08/01/14,Ghee
8101152,15669782,SWRHRLL,16/03/14,Raw Rice
8133880,15668688,SSLWESO,01/03/14,Root Vegetables
7517755,15668542,SSZEWNZ,14/07/13,Buns & Pavs
8070847,15668460,SWRNEHZ,30/03/14,Gourd & Cucumber
8162986,7569802,SSSWSNS,13/02/14,Namkeen
7476405,15669782,SWCRLZN,29/07/13,Raw Rice
8284234,34990045,SWEOOOO,09/01/14,Phenyles & Acids
8245100,15670251,SSCLWOR,22/01/14,Organic F&V
7345164,15669824,SWCENNH,16/10/13,Raw Rice
8105118,7585037,SWHCZNL,17/03/14,Instant Noodles
7482551,15669864,SWHWNWL,02/08/13,Other Dals
8122344,34986330,SSLWHRH,24/03/14,Raw Rice
8353991,34986123,SSNCRLW,07/12/13,Whole Spices
8255466,15668416,SSWWZNR,28/01/14,Banana
8204185,21408947,SSRZHCC,04/02/14,Other Rice Products
8245100,15670254,SSCLWOR,22/01/14,Organic F&V
8277630,15668469,SWNHZNC,05/01/14,Beans
8143429,15670267,SWNRSWS,05/03/14,Toor Dal
7582160,15670157,SWLSEEZ,31/05/13,Organic F&V
7417942,15669878,SSWZEOR,11/09/13,Toor Dal
8084980,15669786,SSOOWNN,05/04/14,Avalakki / Poha
8070710,15668458,SSCLCSW,30/03/14,Brinjals
7813835,15669783,SWNLOLC,23/08/12,Sooji & Rava
8088038,15668451,SWLNZNC,06/04/14,Brinjals
8201626,15669873,SSNHNOE,03/02/14,Whole Spices
8195996,34987570,SWCOWRR,31/01/14,Whole Spices
7727449,15670251,SWOZZZE,15/02/13,Organic F&V
8061961,15668462,SSSCOOH,27/03/14,Gourd & Cucumber
8176873,92388008,SWHHREO,21/02/14,Namkeen
8256944,15669776,SSSZCHS,29/01/14,Other Dals
8355249,15668478,SSNENRR,08/12/13,Banana
8096359,7572432,SSWRLZN,13/03/14,Cooking Paste
7686461,15669772,SWLOHSN,13/03/13,Other Dals
7460826,15669769,SSWLWNZ,28/08/13,Other Dals
8080596,92387970,SSNLZHH,03/04/14,Namkeen
8080319,15670270,SSNSECH,03/04/14,Other Dals
8139620,15668377,SWCHOEW,03/03/14,Root Vegetables
8150875,15668470,SWOSOHE,08/03/14,Beans
8355249,15669782,SSNENRR,08/12/13,Raw Rice
8192768,7572432,SSNWCSH,29/01/14,Cooking Paste
8183211,7569624,SSCNLEC,23/02/14,Salty Biscuits
8219465,15668455,SSNSCNE,09/02/14,Brinjals
8074318,92388181,SSHCNOH,02/04/14,Healthy Snacks
8273657,15669778,SWNRZEW,03/01/14,Other Dals
8122275,15669817,SSSCOCW,24/03/14,Whole Spices
8112695,7587495,SWLNCNW,20/03/14,Organic Dals & Pulses
7633637,7642814,SWERHHR,20/05/13,Basmati Rice
8158818,15668381,SWRLSWR,11/03/14,Other Vegetables
8288803,15669887,SSOEHNL,11/01/14,Maida
8192768,34986125,SSNWCSH,29/01/14,Whole Spices
7603462,15668451,SWLERHS,28/04/13,Brinjals
8106451,15668469,SSCSENO,17/03/14,Beans
8279743,15669859,SWCCLHS,07/01/14,Toor Dal
7779672,7753779,SWLNLSH,01/11/12,Health Drinks
8226188,15668460,SWRCEHH,13/01/14,Gourd & Cucumber
8276422,7692619,SWEZEOZ,05/01/14,Shaving Blade & Razors
7742017,7587658,SWLRSOE,12/12/12,"Organic Salt,Sugar & Jaggery"
7402891,7642810,SWOLLEN,10/10/13,Basmati Rice
8149114,7570497,SSLLREN,07/03/14,Toothpaste
8067980,34987565,SSOSOCH,29/03/14,Powdered Spices
8200309,15669874,SWOORON,02/02/14,Avalakki / Poha
8115812,7585571,SSCZOHR,21/03/14,Cakes
8136393,34987568,SSWWNCH,02/03/14,Whole Spices
7409204,15668457,SWLCNOE,05/09/13,Brinjals
7653432,92436884,SWNWCOL,13/04/13,"Glucose, Marie & Milk Biscuits"
8083255,15669817,SSHHZRO,06/04/14,Whole Spices
7618192,15668379,SWLLREW,08/05/13,Other Vegetables
8218184,7572311,SWHLRZO,10/02/14,Namkeen
8284234,34986135,SWEOOOO,09/01/14,Whole Spices
7406752,15668688,SSSHZHS,05/09/13,Root Vegetables
7771136,7610713,SWOCNOC,14/10/12,Corn Snacks
8104378,15668478,SSSWOLZ,16/03/14,Banana
7551396,15669818,SWNNNER,24/06/13,Whole Spices
8254821,15668468,SWNHEEW,28/01/14,Beans
7368676,7570488,SWHCZWL,29/10/13,Toilet Cleaners
8192768,15669866,SSNWCSH,29/01/14,Other Dals
8269031,15670251,SWRLHOS,02/01/14,Organic F&V
8255466,21408942,SSWWZNR,28/01/14,Other Rice Products
8282484,15669777,SSSCNCC,09/01/14,Urad Dal
7406752,15669856,SSSHZHS,05/09/13,Sugar
8172528,15668478,SSZWSNR,17/02/14,Banana
8087274,15668375,SSNNLRW,05/04/14,Root Vegetables
8247161,34986135,SWONLWN,23/01/14,Whole Spices
8061560,15668451,SSWLLSL,26/03/14,Brinjals
7486173,7585573,SSZLZRN,03/08/13,Cakes
8071210,15669821,SWNORRH,31/03/14,Whole Spices
8074536,15668685,SSEOLNO,02/04/14,Beans
8066070,15668478,SSCZESH,30/03/14,Banana
8182610,15669824,SSERNHC,22/02/14,Raw Rice
8191090,15668379,SSWNLNH,26/02/14,Other Vegetables
8209386,15669880,SSCRSZS,05/02/14,Sooji & Rava
8209866,7574197,SSOELRH,06/02/14,Vermicelli
7387521,15669767,SSSRREW,01/10/13,Urad Dal
8189678,15669883,SWHRCNL,25/02/14,Rice Flour
7525683,15670157,SWOCNOH,19/07/13,Organic F&V
8082912,7580823,SWLOZWE,05/04/14,Sunflower Oils
8107580,15669815,SSZNNNN,17/03/14,Jaggery
8289377,7642814,SSRHCOW,12/01/14,Basmati Rice
8180759,15668375,SSWWLCZ,22/02/14,Root Vegetables
8067980,15669818,SSOSOCH,29/03/14,Whole Spices
